iht.fullStop	.		Unchanged.
page.iht.registration.applicantDetails.postcode.label	Your postcode if the address is in the UK	Eich cod post os yw'r cyfeiriad yn y DU	Unchanged.
page.iht.application.assets.insurance.policies.overview.other.question1.no.screenReader.link.value.notMarried	No, {0} was not paying insurance premiums for a policy that was not due to pay out to their estate. Change this answer.		Unchanged.
error.lastName.blank	Enter a last name	Nodwch enw olaf	Unchanged.
iht.estateReport.assets.trusts.benefittedFromHeldInTrust	These are all the assets that {0} benefitted from, or had the right to benefit from, that were held in trust.		Unchanged.
page.iht.application.debts.debtsOutsideUk.isOwned	Are there any debts being paid out of the estate that are owed to anyone outside of the UK?	A oes unrhyw ddyledion sy'n cael eu talu allan o'r ystâd yn ddyledus i unrhyw un y tu allan i'r DU?	Unchanged.
site.link.go.to.estateOverview	Go to estate overview	Ewch i drosolwg o'r ystâd	Unchanged.
page.iht.application.assets.overview.money.screenReader.link.moreDetail	Give more details for money		Unchanged.
page.iht.registration.checklist.title	Before you start registration	Cyn i chi ddechrau'r broses gofrestru	Unchanged.
page.iht.application.estateOverview.otherDetailsNeeded	Other details needed		Unchanged.
page.iht.application.assets.insurance.policies.overview.joint.no.screenReader.link.value	No, {0} did not jointly own any insurance policies with someone else. Change this answer.		Unchanged.
error.address.giveUsing35CharsOrLess	Give an address using 35 characters or less	Rhowch gyfeiriad gan ddefnyddio hyd at 35 o gymeriadau	Unchanged.
page.iht.application.assets.vehicles.overview.guidance	These are all cars and motorbikes that {0} owned. You must also include any caravans or boats that {1} had.		Unchanged.
iht.address.upperCaseInitial	Address	Cyfeiriad	Unchanged.
page.iht.application.assets.overview.stockAndShare.screenReader.link.noValue	Give an answer for stocks and shares		Unchanged.
page.iht.application.tnrbEligibilty.overview.benefitFromTrust.question.screenReader.text.yes	Yes, {0} had the right to benefit from a trust during their lifetime. Change this answer.		Unchanged.
page.iht.application.overview.submit.button.disabled	To continue you need to tick that you have checked all of the estate details that you have entered and there is nothing else to tell HMRC about.		Unchanged.
page.iht.application.estateOverview.totalValueOfTheEstate	Total value of the estate		Unchanged.
page.iht.application.gifts.kickout.toTrust.summary	This is because {0} gave away a house, building or land to anything that is not a person.		Unchanged.
iht.estateReport.gifts.reservation.question	Did {0} give any gifts away that they still benefitted from?		Unchanged.
page.iht.registration.others-applying-for-probate-address.address.guidance	This is where HMRC can contact them.	Dyma ble y gall CThEM gysylltu â'r person hwnnw.	Unchanged.
page.iht.application.assets.kickout.foreignAssetsValueMoreThanMax.summary	This is because the value of {0}’s foreign assets was more than £100,000.		Unchanged.
page.iht.registration.deceasedDetails.maritalStatus.widowed.label	Widowed or a surviving civil partner	Yn weddw neu'n bartner sifil sy'n goroesi	Unchanged.
page.iht.application.assets.overview.nominated.screenReader.value	The value of the nominated assets is £{0}		Unchanged.
iht.value	Value	Swm	Unchanged.
page.iht.application.assets.insurance.policies.overview.other.question1.none.screenReader.link.value.married	Give an answer for did {0} ever pay insurance premiums for a policy that was not due to pay out to their estate?		Unchanged.
error.checkCorrect	Check the details are correct, in the right place and in the right format.	Gwiriwch fod y manylion yn gywir, yn y man cywir ac yn y fformat cywir.	Unchanged.
page.iht.registration.registrationSummary.coExecutorTable.email.link.screenReader	Change {0}'s email address	Newid cyfeiriad e-bost {0}	Unchanged.
iht.estateReport.declaration.haveProvidedNonMatchingDetails	have provided any details that do not match the will and any Deed of Variation for {0}’s previous spouse or civil partner		Unchanged.
page.iht.application.assets.overview.heldInTrust.screenReader.noValue	You have not given a value for assets held in a trust		Unchanged.
page.iht.application.overview.assets.screenReader.value.link	View or change assets in the estate		Unchanged.
iht.estateReport.debts.other.title	Any other debts not listed	Unrhyw ddyledion eraill sydd heb eu rhestru	Unchanged.
error.businessInterest.currencyValue.summary	enter a value for businesses owned using only numbers	nodwch werth ar gyfer busnesau mewn perchenogaeth gan ddefnyddio rhifau'n unig	Unchanged.
page.iht.home.button.continueApplication.screenReader	Continue {0}’s estate report		Unchanged.
iht.estateReport.debts.owedFromEstate	Debts owed from the estate	Dyledion sy'n ddyledus o'r ystâd	Unchanged.
page.iht.registration.deceasedDateOfDeath.dateOfDeath.hint	For example, 21 3 2010	Er enghraifft, 21 3 2010	Unchanged.
page.iht.application.assets.overview.screenreader.link.change	your answer for the {0} section		Unchanged.
page.iht.application.assets.tenure.leasehold.label	Leasehold		Unchanged.
page.iht.application.assets.pensions.overview.description.p2	A private pension could be a personal pension or a pension from {0}’s employer.		Unchanged.
page.iht.application.assets.trusts.value.screenreader.link.value	Change the value of the trust that the deceased benefitted from when they died		Unchanged.
page.iht.registration.registrationSummary.applicantInfo.nino.link.screenReader	number	rhif	Unchanged.
page.iht.application.giftsDetails.subtitle	{0} to		Unchanged.
page.iht.application.overview.threshold.screenReader.moreDetails.link	Give more details to increase the threshold		Unchanged.
iht.name.upperCaseInitial	Name	Enw	Unchanged.
iht.address.line2	Address line 2	Cyfeiriad – llinell 2	Unchanged.
iht.estateReport.debts.funeralExpenses.title	Funeral expenses	Treuliau angladd	Unchanged.
page.iht.application.assets.overview.vehicles.screenReader.noValue	You have not given a value for motor vehicles		Unchanged.
page.iht.application.assets.businessInterest.browserTitle	Business interests owned		Unchanged.
page.iht.filter.paperform.northern.ireland.iht205.link.text	IHT-205 form		Unchanged.
page.iht.registration.executor-overview.yesnoQuestion	Do you want to add another person who is applying for probate?	A ydych eisiau ychwanegu person arall sy'n gwneud cais am brofiant?	Unchanged.
error.phoneNumber.giveUsing27CharactersOrLess	Give a phone number using 27 characters or less	Rhowch rif ffôn gan ddefnyddio hyd at 27 o gymeriadau	Unchanged.
page.iht.application.assets.overview.properties.screenReader.link.noValue	Give an answer for properties, buildings and land		Unchanged.
error.assets.stocksAndShares.notListed.select	Select an answer for whether there are any unlisted stocks and shares in the estate	Dewiswch ateb ar gyfer a oes unrhyw stoc a chyfranddaliadau heb eu rhestru yn yr ystâd	Unchanged.
error.assets.foreign.select	Select an answer for whether there are any foreign assets in the estate	Dewiswch ateb ar gyfer os oes unrhyw asedion o dramor yn yr ystâd	Unchanged.
page.iht.application.tnrbEligibilty.overview.charity.question.screenReader.text.none	Did all of the estate pass to {1}, a charity or another qualifying body? Give an answer.		Unchanged.
error.assets.insurancePolicy.jointlyOwned.select	Select an answer for whether there are any jointly held insurance policies in the estate	Dewiswch ateb ar gyfer a oes unrhyw bolisïau yswiriant a ddelir ar y cyd yn yr ystâd	Unchanged.
page.iht.application.probateDetails.guidance.bullet2	the gross estate figure is the total of assets and gifts in the estate		Unchanged.
page.iht.application.assets.property.detailsOverview.mortgage.text	If you want to add a mortgage for this property, building or land you can do this in debts owed from the estate.		Unchanged.
page.iht.application.pensions.isOwned.browserTitle	Any private pensions		Unchanged.
site.pdf.document.link.text	PDF document	Dogfen PDF	Unchanged.
iht.application.declaration.risking.money.message	You have said that the deceased had no money in any bank accounts. By sending this application, you''re declaring that you believe this is correct.		Unchanged.
iht.estateReport.insurancePolicies.overLimitNotOwnEstate.question	Did {0} spend over £3,000 in any year on the insurance premiums that were for a policy that was not paying out to their estate?		Unchanged.
page.iht.application.debts.other.inputLabel1	Value of any other debts	Swm unrhyw ddyledion eraill	Unchanged.
iht.estateReport.assets.household.ownName.question	Did {0} own any household and personal items in their own name?		Unchanged.
page.iht.registration.deceasedDetails.maritalStatus.civilPartnership.hint	The deceased was married or in a civil partnership when they died.	Roedd yr ymadawedig yn briod neu mewn partneriaeth sifil pan fu farw.	Unchanged.
error.dateOfMarriage.giveCorrectDateUsingOnlyNumbers	Give a correct date of marriage only using numbers	Rhowch ddyddiad cywir ar gyfer priodi gan ddefnyddio rhifau'n unig	Unchanged.
iht.dateExample2	For example, 21 3 1990	Er enghraifft, 21 3 1990	Unchanged.
page.iht.registration.applicantAddress.hint	This is where HMRC can contact you.	Dyma ble y gall CThEM gysylltu â chi.	Unchanged.
page.iht.application.overview.debts.screenReader.value.link	View or change debts owed from the estate		Unchanged.
page.iht.sign-out.title	You have signed out		Unchanged.
page.iht.application.tnrbEligibilty.overview.partner.dod.question.screenReader.text	The date when {1}’s spouse or civil partner died was {2}. Change this date.		Unchanged.
page.iht.application.assets.overview.foreign.screenReader.link.value	Change the value for foreign assets		Unchanged.
page.iht.registration.deceasedDetails.maritalStatus.civilPartner.label	Divorced or a former civil partner	Wedi ysgaru neu'n gyn-bartner sifil	Unchanged.
iht.estateReport.tnrb.benefitFromTrust.question	Did {0} have the right to benefit from a trust during their lifetime? Give an answer.		Unchanged.
page.iht.application.assets.businessInterest.hint	Do not include any business properties, buildings or land that were owned.		Unchanged.
page.iht.registration.checklist.exec.title	If anyone else is applying to the Probate Service for a grant of representation for the estate, you will need their:	Os oes unrhyw un arall yn gwneud cais i'r Gwasanaeth Profiant am grant cynrychiolaeth ar gyfer yr ystâd, bydd angen y manylion canlynol arnoch am y person hwnnw:	Unchanged.
page.iht.registration.registrationSummary.applicantInfo.email.data.screenReader	Your email address is {0}	{0} yw eich cyfeiriad e-bost	Unchanged.
page.iht.registration.registrationSummary.applicantInfo.address.data.screenReader	Your address is {0}	Eich cyfeiriad yw {0}	Unchanged.
error.nino.blank.summary	enter a National Insurance number	nodwch rif Yswiriant Gwladol	Unchanged.
page.iht.application.assets.overview.businessInterest.screenReader.noValue	You have not given a value for business interests		Unchanged.
page.iht.registration.checklist.exec.reveal.label3	The phone number given is one that HMRC can contact this person on. This might happen after you have finished the estate report and it is being reviewed.	Y rhif ffôn a roddir yw un y gall CThEM ei ddefnyddio er mwyn cysylltu â'r person hwn. Gall hyn ddigwydd ar ôl i chi orffen yr adroddiad ynghylch yr ystâd a bod hwnnw'n cael ei adolygu.	Unchanged.
error.jointlyOwned.currencyValue.length.summary	enter a value for debts owed on joint assets using less than 11 numbers	nodwch werth ar gyfer dyledion sy'n ddyledus ar asedion ar y cyd gan ddefnyddio llai nag 11 rhif	Unchanged.
iht.estateReport.assets.vehicles	Motor vehicles		Unchanged.
iht.estateReport.declaration.coExecutors.confirmationText	I confirm that I have a copy of the signed declaration		Unchanged.
page.iht.application.assets.insurance.policies.overview.other.question1.yes.screenReader.link.value.married	Yes, {0} was paying insurance premiums on a policy that pays out to someone who is not their spouse or civil partner. Change this answer.		Unchanged.
page.iht.iv.failure.technicalIssue.p1	This online service is experiencing technical difficulties.	Mae problemau technegol wedi codi gyda''r gwasanaeth ar-lein hwn.	Unchanged.
pdf.totalTrusts.text	Total of Trusts		Unchanged.
page.iht.application.overview.gifts.nonGiven	No gifts given		Unchanged.
iht.registration.ninoNotOnPayslip	Their National Insurance number can be found on a payslip, a P45 or a P60 form.	Gallwch ddod o hyd i'w rif Yswiriant Gwladol ar slip cyflog, ffurflen P45 neu ffurflen P60.	Unchanged.
page.iht.application.assets.overview.money.screenReader.value	The value of money is £{0}		Unchanged.
error.date.blank	Enter a date	Nodwch ddyddiad	Unchanged.
pdf.inheritance.tax.declaration.date.text	Date of declaration:		Unchanged.
iht.estateReport.declaration.deceasedMarriedWhenPartnerDied	{0} was married or in a civil partnership at the date when their previous spouse or civil partner died		Unchanged.
error.length.giftsDetails.value.summary	enter a value for other gifts using less than 11 numbers	nodwch werth ar gyfer rhoddion eraill gan ddefnyddio llai nag 11 rhif	Unchanged.
page.iht.application.overview.time.limit1	You have until		Unchanged.
error.vehicles.currencyValue.length.summary	enter a value for motor vehicles using less than 11 numbers	nodwch werth ar gyfer cerbydau modur gan ddefnyddio llai nag 11 rhif	Unchanged.
page.iht.application.assets.deceased-permanent-home.table.emptyAddress.text	No address added		Unchanged.
page.iht.registration.registrationSummary.applicantInfo.country.link.screenReader	Change where you are applying for probate	Newid ymhle'r ydych yn gwneud cais am brofiant	Unchanged.
page.iht.application.debts.debtsTrust.isOwned	Are there any debts being paid out of the estate that are owed from a trust that {0} benefitted from?	A oes unrhyw ddyledion sy'n cael eu talu allan o'r ystâd sy'n ddyledus o ymddiriedolaeth yr oedd {0} yn elwa ohoni?	Unchanged.
iht.countries.englandOrWales	England or Wales	Cymru neu Lloegr	Unchanged.
iht.estateReport.debts.debtsTrust.title	Debts owed from a trust	Dyledion sy'n ddyledus o ymddiriedolaeth	Unchanged.
page.iht.iv.failure.preconditionFailed.p1.link.text	Contact HMRC to get help	Cysylltwch â CThEM i gael help	Unchanged.
iht.lastName	Last name	Enw olaf	Unchanged.
page.iht.home.button.viewApplication.label	View		Unchanged.
page.iht.filter.paperform.northern.ireland.p2.sentence2.end	first.		Unchanged.
page.iht.application.assets.stocksAndShares.overview.listed.screenreader.link.value	Change the value given for stocks and shares listed on an exchange		Unchanged.
iht.estateReport.declaration.checkedEverything.question	Have you finished finding out what was in {0}’s estate?		Unchanged.
site.application.title	Complete an estate report	Llenwi adroddiad ystâd	Unchanged.
page.iht.application.overview.inreview.helptext	It could take HMRC up to 2 months to review this estate report from the date you sent it. HMRC will contact you if they have any questions about this estate report.		Unchanged.
page.iht.application.assets.money.overview.description.p1	This is the value of any money that {0} had.		Unchanged.
error.giftsGivenAway.select	Select an answer for if more than £3,000 was gifted away in any of the 7 years before death	Dewiswch ateb ar gyfer os rhoddwyd mwy na £3,000 i ffwrdd yn ystod unrhyw un o'r 7 mlynedd cyn marwolaeth	Unchanged.
page.iht.registration.deceasedDetails.title.hint	Enter Mr, Mrs, Miss, Ms or other title	Nodwch Mr, Mrs, Miss, Ms neu deitl arall	Unchanged.
page.iht.registration.notApplyingForProbate.kickout.p2 = If you want to change your answer	you can return to the last page you visited.	gallwch ddychwelyd i'r dudalen ddiwethaf y gwnaethoch ymweld â hi.	Unchanged.
error.debtsOutsideUk.currencyValue.summary	enter a value for debts owed outside of the UK using only numbers	nodwch werth ar gyfer dyledion sy'n ddyledus y tu allan i'r DU gan ddefnyddio rhifau'n unig	Unchanged.
page.iht.application.assets.trusts.moreThanOne.question.screenreader.link.value	Change the answer for was the deceased benefitting from, or have the right to benefit from, more than 1 trust		Unchanged.
page.iht.application.assets.overview.screenreader.link	for the {0} section		Unchanged.
iht.estateReport.tnrb.partner.hint	If {0} was {1} more than once in their lifetime and their {2} died first both times, you must choose one estate to transfer the unused threshold from.		Unchanged.
page.iht.application.assets.typeOfOwnership.inCommon.hint	{0} owned some of this property but their share does not automatically transfer to another joint owner. This property can be left to someone else in a will.		Unchanged.
page.iht.application.assets.insurance.policies.overview.guidance.bullet4	any policies on the life of another person that would pay out to {0}		Unchanged.
page.iht.application.debts.overview.mortgages.screenReader.link.noValue	Give a value for mortgages		Unchanged.
page.iht.application.overview.helptext.part2	. Only do this if these assets increase the estate value over the Inheritance Tax threshold.		Unchanged.
error.dateOfDeath.giveCorrectDateUsingOnlyNumbers	Give a correct date of death only using numbers	Rhowch ddyddiad cywir ar gyfer y farwolaeth gan ddefnyddio rhifau'n unig	Unchanged.
page.iht.iv.failure.lockedOut.title	Maximum number of attempts reached	Wedi cyrraedd uchafswm y cynigion	Unchanged.
page.iht.registration.checklist.revealText	How to find these details	Sut i ddod o hyd i'r manylion hyn	Unchanged.
iht.estateReport.declaration.correctAndComplete	the information you have supplied, including all valuations, is correct and complete to the best of your knowledge and belief		Unchanged.
iht.estateReport.gifts.kickout.maxValue.returnLinkText	return to value of gifts given away in the 7 years before death		Unchanged.
page.iht.application.overview.exemptions.screenReader.noValue.link	Start giving details about estate exemptions		Unchanged.
page.iht.application.gifts.sevenYears.values.guidance2	You can claim exemptions in each tax year		Unchanged.
error.heldInTrust.currencyValue.length.summary	enter a value for assets in a trust using less than 11 numbers	nodwch werth ar gyfer asedion mewn ymddiriedolaeth gan ddefnyddio llai nag 11 rhif	Unchanged.
page.iht.registration.deceasedDetails.maritalStatus.civilPartnership.label	Married or in a civil partnership	Yn briod neu mewn partneriaeth sifil	Unchanged.
iht.estateReport.assets.kickout.assetsSingleSectionMoreThanMax.returnLinkText	return to the last page you were on		Unchanged.
iht.iv.tryAgainLater	Please try again in 5 minutes.	Rhowch gynnig arall arni mewn 5 munud.	Unchanged.
page.iht.application.assets.deceased-permanent-home.table.header	Properties		Unchanged.
page.iht.application.assets.vehicles.jointly.owned.browserTitle	Motor vehicles jointly owned		Unchanged.
iht.estateReport.debts.mortgages	Mortgages		Unchanged.
page.iht.application.assets.overview.vehicles.screenReader.link.noValue	Give an answer for motor vehicles		Unchanged.
page.iht.application.assets.moneyOwed.description.p1	This is any money owed to {0} when they died.		Unchanged.
iht.timeout.signBackToGG	Sign back in to Government Gateway	Mewngofnodwch yn ôl i Borth y Llywodraeth	Unchanged.
page.iht.application.debts.overview.funeralExpenses.screenReader.value	The value of funeral expenses is £{0}	£{0} yw swm y treuliau angladd	Unchanged.
global.error.badRequest400.title	Bad request - 400	Cais drwg – 400	Unchanged.
page.iht.application.assets.vehicles.deceased.value	Value of any motor vehicles {0} owned in their own name		Unchanged.
page.iht.application.debts.debtsOutsideUk.description.p1	This is the value of all debts owed to anyone outside of the UK including anything owed on any foreign assets.	Dyma swm yr holl ddyledion sy'n ddyledus i unrhyw un y tu allan i'r DU, gan gynnwys unrhyw beth sy'n ddyledus ar asedion tramor.	Unchanged.
page.iht.application.overview.assets.screenReader.noValue.link	Start giving details about assets in the estate		Unchanged.
page.iht.application.tnrbEligibilty.overview.benefitFromTrust.question.screenReader.text.none	Did {0} have the right to benefit from a trust during their lifetime? Give an answer.		Unchanged.
page.iht.application.assets.pensions.value.screenreader.link.noValue	Give a value for the remaining pension payments being paid to the estate		Unchanged.
error.currencyValue.length	Enter a value using less than 11 numbers	Nodwch werth gan ddefnyddio llai nag 11 rhif	Unchanged.
page.iht.application.assets.overview.household.screenReader.value	The value of household and personal items is £{0}		Unchanged.
page.iht.application.tnrbEligibilty.overview.charity.question	Did all of the estate pass to {1}, a charity or another qualifying body?		Unchanged.
page.iht.application.assets.trusts.question.screenreader.link.noValue	Give an answer for did the deceased benefit from, or have the right to benefit from, a trust during their lifetime		Unchanged.
page.iht.registration.applicantDetails.postcode.help	If your address is in the UK	Os yw eich cyfeiriad yn y DU	Unchanged.
page.iht.home.applicationList.table.guidance.p2.empty	If you have already completed a registration and the details are not listed above, call the Inheritance Tax helpline on 0300 123 1072 for help. Call +44 300 123 1072 if you are outside of the UK.		Unchanged.
page.iht.application.probateDetails.content5	or write these details down to fill in on your probate form at another time. You will still be able to see these details by choosing this estate report from your Inheritance Tax estate reports page.		Unchanged.
page.iht.application.debts.mortgageValue.title	Did {0} have a mortgage on this property?		Unchanged.
page.iht.application.assets.insurance.policies.overview.other.question3.yes.screenReader.link.value	Yes, there were policies paid by {0} for someone else that were held in a trust. Change this answer.		Unchanged.
page.iht.application.estateOverview.declaration.allSectionsNotComplete.guidance.text1	You have not given enough details to finish this estate report		Unchanged.
site.button.confirmDelete	Confirm and delete	Cadarnhau a dileu	Unchanged.
error.positive.number	This field must be greater than 0.	Rhaid i'r blwch hwn fod yn fwy na 0.	Unchanged.
page.iht.application.insurance.policies.section5.title	Was a policy placed in a trust more than 7 years before the deceased died?		Unchanged.
page.iht.home.ihtReference.label	Reference		Unchanged.
page.iht.filter.agent.content	There is no change to how agents report estate values to HMRC. You must continue to use either an IHT-205 or an IHT-400 paper form.		Unchanged.
page.iht.application.debts.overview.other.screenReader.link.moreDetail	Give more detail about any other debts not listed	Rhowch ragor o fanylion am ddyledion eraill sydd heb eu rhestru	Unchanged.
page.iht.registration.executor-overview.entity-name	executor	ysgutor	Unchanged.
page.iht.application.assets.overview.household.screenReader.link.moreDetail	Give more details for household and personal items		Unchanged.
page.iht.application.insurance.policies.section1.guidance	These are all of the insurance policies that were owned in {0}’s own name and were paying out to them. You should also include any policies that anyone else had and were paying out only to {1}.		Unchanged.
iht.registration.coExecutors.changeIfOthers	Change if other people are applying for probate	Newid a oes pobl eraill yn gwneud cais am brofiant	Unchanged.
page.iht.application.declaration_received.hint	What happens if you find assets that you have not included in this estate report		Unchanged.
iht.nextSteps	Next steps	Camau nesaf	Unchanged.
page.iht.registration.registrationSummary.deceasedInfo.name.data.screenReader	Deceased’s name is {0}	Enw'r ymadawedig yw {0}	Unchanged.
page.iht.registration.registrationSummary.coExecutorTable.none.link.screenReader	and add another {0}	ac ychwanegu {0} arall	Unchanged.
iht.iv.unableToContinue	This online service is unable to continue at the moment.	Nid yw'r gwasanaeth ar-lein yn medru parhau ar hyn o bryd.	Unchanged.
error.assets.insurancePolicy.isInTrust.select	Select an answer for whether the deceased ever paid for an insurance policies that was placed in trust in the 7 years before they died	Dewiswch ateb ar gyfer a dalodd yr ymadawedig am unrhyw bolisiau yswiriant a roddwyd mewn ymddiriedolaeth yn y 7 mlynedd cyn iddo/iddi farw.	Unchanged.
page.iht.application.tnrb.kickout.estateBelowIhtThresholdApplied.summary	This is because {0}’s estate did not all pass to {1}, a charity or another qualifying body.		Unchanged.
error.address.givePostcodeUsingNumbersAndLetters	Give a postcode using numbers and letters	Rhowch god post gan ddefnyddio rhifau a llythrennau	Unchanged.
page.iht.application.assets.stocks.inputLabel1	Value of stocks and shares listed on the Stock Exchange		Unchanged.
error.assets.property.tenure.select	Select if this property, building or land was freehold or leasehold	Dewiswch a oedd yr eiddo, yr adeilad neu'r tir yn rhydd-ddaliadol neu'n brydlesol	Unchanged.
page.iht.application.insurance.policies.section4.browserTitle	Policies placed in trust		Unchanged.
error.assets.property.type.select	Select what kind of property, building or land this is	Dewiswch pa fath o eiddo, adeilad neu dir ydoedd	Unchanged.
page.iht.registration.checklist.label1	You will need to have all of the details listed below before you start.	Bydd angen i chi gael yr holl fanylion a restrir isod cyn i chi ddechrau arni.	Unchanged.
page.iht.application.assets.nominated.inputLabel1	Value of the nominated assets when {0} died		Unchanged.
page.iht.application.tnrb.stateClaim.browserTitle	Any relief claimed in estate		Unchanged.
page.iht.application.debts.mortgages.noProperties.description	You have not added any properties, buildings or land as an asset.		Unchanged.
pdf.totalassets.text	Total Assets		Unchanged.
error.partner.blank.summary	enter a value for total assets	nodwch werth ar gyfer cyfanswm yr asedion	Unchanged.
iht.estateReport.tnrb.partner.married	Was {0} {1} at any point in their life and their {2} died?		Unchanged.
page.iht.application.overview.exemptions.screenReader	The value of estate exemptions being claimed is £{0}		Unchanged.
page.iht.application.assets.stocksAndShares.overview.notListed.screenreader.link.value	Change the value given for stocks and shares not listed on an exchange		Unchanged.
page.iht.application.declaration_received.paragraph5.part2	HMRC recommend that you keep a copy for your own use along with anything you have used to give any details about what {0} owned or owed. You should keep these for 5 years in case anyone asks to see these details.		Unchanged.
iht.estateReport.gifts.givenAway.title	Gifts given away		Unchanged.
error.invalid.date.format	You must specify a valid date	Rhaid i chi nodi dyddiad dilys	Unchanged.
page.iht.application.overview.exemptions.screenReader.value.link	View or change estate exemptions		Unchanged.
page.iht.registration.applicant.applyingForProbate.browserTitle	Apply for probate	Gwneud cais am brofiant	Unchanged.
page.iht.application.assets.deceased-permanent-home.question3.hint	You can find out from the Land Registry if a property was freehold or leasehold.		Unchanged.
page.iht.registration.registrationSummary.subTitle	You will not be able to change these details online after you have confirmed them.	Ni fyddwch yn gallu newid y manylion hyn ar-lein ar ôl i chi eu cadarnhau.	Unchanged.
iht.shouldUseOnlineService	You must use the online service	Mae'n rhaid i chi ddefnyddio'r gwasanaeth ar-lein	Unchanged.
error.lastName.giveUsingXCharsOrLess	Give a last name using 40 characters or less	Rhowch enw olaf gan ddefnyddio hyd at 40 o gymeriadau	Unchanged.
pdf.total.text	Total		Unchanged.
site.noCharityNameAndNumberGiven	No charity name or number added	Heb ychwanegu enw neu rif elusen	Unchanged.
page.iht.registration.applicantDetails.role.donee.hint	Someone who has received a gift from the deceased in the 7 years before they died.	Rhywun sydd wedi cael rhodd oddi wrth yr ymadawedig yn y 7 mlynedd cyn y bu farw.	Unchanged.
page.iht.iv.failure.2fa.p1	You will not be able to use Inheritance Tax Online until you have set up 2-step verification. This is because you need to securely sign in to protect your personal details.	Ni fyddwch yn gallu defnyddio'r gwasanaeth Treth Etifeddiant Ar-lein hyd nes eich bod wedi sefydlu'r dull gwirio 2-gam. Y rheswm dros hynny yw bod angen i chi fewngofnodi'n ddiogel er mwyn gwarchod eich manylion personol.	Unchanged.
page.iht.application.tnrbEligibilty.overview.giftsGivenAway.question.screenReader.text.yes	Yes, gifts that were not exempt were given away in the 7 years before the spouse or civil partner died. Change this answer.		Unchanged.
site.link.return.household	Return to household and personal items	Yn ôl i eitemau i'r tŷ ac eitemau personol	Unchanged.
page.iht.application.tnrbEligibilty.partner.additional.label.the	the		Unchanged.
page.iht.application.kickout.final.browserTitle	The details you have given will be deleted for security reasons		Unchanged.
error.assets.property.ownership.select	Select how this property, building or land was owned	Dewiswch sut y perchenogwyd yr eiddo, yr adeilad neu'r tir	Unchanged.
error.applicant.selectIfAnyoneElseApplyingForProbate	Select if anyone else is applying for probate	Dewiswch os oes unrhyw un arall yn gwneud cais am brofiant	Unchanged.
error.dateOfDeath.giveCorrectDayForMonth	Give the correct date of death using the correct number of days for that month	Rhowch y dyddiad cywir ar gyfer y farwolaeth gan ddefnyddio'r nifer cywir o ddyddiau ar gyfer y mis hwnnw	Unchanged.
page.iht.registration.registrationSummary.applicantInfo.address.link.screenReader	Change your address	Newid eich cyfeiriad	Unchanged.
error.address.wasInUK.give	Give an answer for if the address was in the UK	Atebwch y cwestiwn sy'n holi a oedd cyfeiriad yn y DU	Unchanged.
page.iht.registration.others-applying-for-probate-address.sectionTitlePostfix	{0} address	Cyfeiriad {0}	Unchanged.
page.iht.application.assets.pensions.value.screenreader.link.change	Change the answer for the value of remaining pension payments being paid to the estate		Unchanged.
page.iht.application.assets.overview.stockAndShare.screenReader.value	The value of stocks and shares is £{0}		Unchanged.
page.iht.application.overview.value	Estate value		Unchanged.
error.debtsFromTrust.currencyValue.summary	enter a value for debts owed from a trust using only numbers	nodwch werth ar gyfer dyledion sy'n ddyledus o ymddiriedolaeth gan ddefnyddio rhifau'n unig	Unchanged.
page.iht.application.assets.overview.stockAndShare.screenReader.link.value	Change the value for stocks and shares		Unchanged.
error.dateOfBirth.giveCorrectYear	Give a correct year of birth	Rhowch flwyddyn geni gywir	Unchanged.
page.iht.application.overview.total.screenReader.value	{0}’s estate value is £{1}.		Unchanged.
iht.estateReport.assets.money.ownName.question	Did {0} own any money in their own name?		Unchanged.
page.iht.application.overview.threshold.screenReader.value.link	View or change details given to increase the threshold		Unchanged.
page.iht.application.overview.cleared.helptext1	You have confirmed that you have nothing left to do with this estate.		Unchanged.
page.iht.application.assets.insurance.policies.overview.guidance.bullet3	money paid under a mortgage protection policy		Unchanged.
page.iht.registration.registrationSummary.coExecutorTable.email.data.screenReader	{0}'s email address is {1}	{1} yw cyfeiriad e-bost {0}	Unchanged.
page.iht.application.assets.overview.businessInterest.screenReader.link.value	Change the value for business interests		Unchanged.
error.assets.vehicles.deceasedOwned.select	Select an answer for whether there are any motor vehicles in the estate	Dewiswch ateb ar gyfer a oes unrhyw gerbydau modur yn yr ystâd	Unchanged.
iht.estateReport.declaration.coExecutors.prologue2	They must confirm that they agree with the valuation and sign the declaration page.		Unchanged.
page.iht.registration.title	Registration	Cofrestru	Unchanged.
page.iht.application.tnrb.guidance.panelIndent.text	This is only needed if the estate value is over the Inheritance Tax threshold.		Unchanged.
page.iht.application.tnrbEligibilty.overview.charity.question.screenReader.text.no	No, all of the estate did not pass to {1}, a charity or another qualifying body. Change this answer.		Unchanged.
error.length.giftsDetails.exemptions	Enter a value using less than 11 numbers	Nodwch werth gan ddefnyddio llai nag 11 rhif	Unchanged.
iht.estateReport.assets.household.joint.question	Did {0} jointly own any household and personal items with any other people?		Unchanged.
page.iht.application.assets.overview.heldInTrust.screenReader.value	The value of assets held in a trust is £{0}		Unchanged.
page.iht.application.assets.overview.insurancePolicy.screenReader.link.value	Change the value for insurance policies		Unchanged.
iht.estateReport.declaration.withholdInformation	withhold or give false information		Unchanged.
